overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,vote
4.0,True,"10 18, 2015",AD1SYSF8COT9,0763855553,Danielle,"Arrived as expected, installation was simple and easy.",Arrived as Expected,
5.0,True,"10 14, 2015",A2NN5N3WB5UH3T,0763855553,Richard L. Hudson,"What's not to like?  You get the latest software from Microsoft at a discounted rate, it updates quietly in the background, and all the spiffy toys are included.  I was going to buy it anyway, then discovered that Amazon offers a significantly better price.  Just received the new versions for 2016.  I plan to look for this deal again next May.",Microsoft Office Priced Right!,2
4.0,False,"10 14, 2015",A30SGDB96YWJ9,0763855553,Jeff,"I own this.  It works great on the first computer I installed it on.  Once deciding I wanted to use it on some of the other 4 devices (several months later).  I found that getting into my account, sharing the service, and installing it on another device was a total nightmare that has consumed the majority of the last 24 hours of my life.  Come on, Microsoft.  You are supposed to make me more productive and efficient, not have me guessing where to go, changing my passwords, installing, freezing, uninstalling, and re-installing stuff for hours!

Also, what's with asking my for a password regarding the online storage?  I don't even use it so why prompt me for a password?
Leave me alone and let me work!!!!!!!

UPDATE:  I was irritated when I wrote that.  It's very convenient once you get all devices going,  It's affordable,  The tech support is unparalleled.  Still don't like the password prompts!",Almost 5 stars!,
5.0,True,"10 12, 2015",A27SZNLEPURPCS,0763855553,Sunshine Dawn,"Integrated perfectly with the account I already had so I was able to renew at a discount.  I just added the code to my MS account and it works like a gift card. No problems.  I'll be doing this every time, if I can.","Great for Renewals, too!",
5.0,True,"10 11, 2015",A2F0XT3HBYXW2C,0763855553,Kindle Customer,"I hated to lose my Office 2003 (yes, that's how old it was) but I really do like Office 365. Install was a little confusing because it didn't automatically make icons for me, but I figured it out. Really do like how Outlook works. That setup was VERY easy.",I hated to lose my Office 2003 (yes,3
1.0,True,"10 11, 2015",A1PL6VA9OKD155,0763855553,towerXVI,This was such a rip off on Microsoft's part.  They basically make you pay them $99 for life or you lose access to all your work basicly.  This has made us switch to Apple and Google.,0 Stars,2
5.0,True,"10 11, 2015",A2GM104LWP76FR,0763855553,JPG,"Bought this for the cloud storage primarily, the software is just a bonus in my opinion.  What's there to say about Office?  Everyone uses it, you can't get away from it, so why not subscribe to this and get the latest version as it becomes available as well as 1TB of cloud storage for up to 5 computers?  Done.",Worth it for the cloud storage alone,
4.0,True,"10 8, 2015",A143WM1FG73XX0,0763855553,Robert Tupy,Easy to use,Four Stars,
5.0,True,"10 8, 2015",A12FQLIZVJUM7P,0763855553,An Author,As expected.,Five Stars,
5.0,True,"10 7, 2015",AJF1KR0U8G9T7,0763855553,James F. Gerwien Jr.,good price for this s/w,Five Stars,
5.0,True,"10 6, 2015",A2HSZUA9VO3WJY,0763855553,Michel A. Juif,I needed a replacement for the 2013 Microsoft Office; works great with my Window 8.1,works great with my Window 8,
5.0,True,"10 5, 2015",A2HB4B6QRY98RC,0763855553,Barb,This has been super so far.  Used all five of the downloads and have enjoyed using all of the Office Products.  A very good deal!,This has been super so far,
5.0,True,"10 5, 2015",A21PVNO67M405D,0763855553,Alex G,"Easy to use system - at $100 for a year it's not terrible. The UI of the modern offices are better than the ones I've been used to (e.g. 2007) and work about the same, no learning curve. I really only ever use word and excel",Easy to use system - at $100 for a year ...,
1.0,True,"10 4, 2015",ABIOAH04XSTUK,0763855553,jpip,"Did not meet expectations. Software did not download properly on my iMac and  Microsoft support was lackluster at best.
I returned product for a full refund.",Software did not download properly on my iMac and Microsoft support was lackluster at best. I returned product for a full refund,
4.0,True,"10 3, 2015",A2GOK0K2RIBV7C,0763855553,burt,"As always, Microsoft struggles with making instructions easy to understand.",Microsoft struggles with making instructions easy to understand,
5.0,True,"10 3, 2015",A5UVPQVOJQYKW,0763855553,M. A. Mills,Happy with the price and the fast shipping. Received it when they said it would be here. Great price also.,Great price,
5.0,True,"09 29, 2015",A2J74LVEAFA9NO,0763855553,Anonymous,As described.,Five Stars,
5.0,True,"09 24, 2015",A2I673B43UEMNH,0763855553,RK,"Down loaded and started using.  Simple, easy up and running.",Works great.,
2.0,True,"09 22, 2015",A22LK1IV0PFPF9,0763855553,Bob P.,"Outlook does not work with our firm's server.  Excel and Word work fine - but I see no improvement over Office Mac 2011, which I should have stuck with.  I don't use PowerPoint, so that is not a consideration for me.",Excel and Word work fine - but I see no improvement over Office Mac ...,
4.0,True,"09 20, 2015",A2X9YQIUAV9ZEB,0763855553,Tubaman,We like it,Four Stars,
5.0,True,"09 20, 2015",A3FSZX8JVUWTJT,0763855553,Robert,Great software and price.,Five Stars,
5.0,True,"09 19, 2015",A3I79WXGO1WG01,0763855553,Bukialoha,Great price on pricey software.,Office at great price,
3.0,True,"09 18, 2015",A2DONKOXI3JU6A,0763855553,Ben Moore,"Product is a mixed bag. I'm a huge fan of the 5 user concept in which you can share this between 5 total users in your household with each person getting their own 1TB OneDrive account and access to Office 365 on multiple devices.  My issue with Office 365 is that the office suite portion is buggy as all hell. After installing on 2 desktops and 3 different laptops Word, Excel, and PowerPoint would all stop responding for no apparent reason on a very regular basis.  So regular that doing any work within Office was impossible. These issues could not be satisfactorily resolved through patching/updates or reinstallation of the Office suite or even starting from a clean install of Windows.  Thankfully, I still had office to my Office 2010 media and after completely removing Office 365 I was able to get each computer back to a stable Office platform.  Hopefully this issue, whatever it is, will be addressed in the upcoming update to 365.

I will say that Office 365 works great on my Macbook Pro and on iOS devices.  Can you feel the irony?","Onedrive portion is great, Office 365 however stops responding regularly.",10
1.0,False,"09 15, 2015",A3NAKHGAT8QSJB,0763855553,MGhostSoft,"I have a subscription and in my account it shows PC/Mac install used is 0. However, when I'm trying to activate my Office installed on Windows, it says I've already reached install limit. It asks me to go to my account to deactivate an install, but the webpage doesn't list any install so there's nothing to deactivate. Now I have 7 months subscription left but unable to use the software.

Microsoft promotes people asking community. I did and not unexpectedly it helped nothing. Then I finally figured out a way to chat with a support guy. He collected whole bunch of my information and told me there's an outage at Microsoft server and asked me to wait 24 hours. Now 2 days have passed and issue still not resolved. Today I reached the chat support again, and Francis Philip (display name Francis M) asked me to wait 24-48 hours again. No apologize and no compensation. I told him I'd already asked to wait. He then said, I could contact someone else in India if I wish, because that's Office 365 guy. I thought I already selected the Office 365 category and now I was asked to dial an India number for solving my issue that caused by Microsoft. I told him I'm on a paid time subscription and now unable to use the software I've paid for for several days. He then said I could cancel my subscription and create a new one if I wish. I told him I'm going to cancel but never renew again. He then sent me a number for billing straightly, with no more explanation. So basically he was not willing to help me anything and kept giving me numbers to dial.

So basically Microsoft is switching to a business model that keeps charging users monthly but not a one-time cost, then when there's an issue at their side preventing user activating, they'll just keep user waiting, neither providing a workaround to at least allow user use the software for now, nor trying to solve the issue right now, not to mention compensation. I will never ever spend a penny at Microsoft.",Bait and switch: paid for subscription but unable to activate,2
2.0,False,"09 9, 2015",A3O0VF5M4XAPH5,0763855553,Chase,"There wasn't a readily available place to submit feedback (Help > Leave Excel Feedback is no longer available, as with so many options), so I'm doing it here in hopes it reaches Microsoft.
(1) There is no longer the option to create custom shortcuts via Tools > Customize Keyboard, which I find are essential for automating Paste Values.
(2) Scrolling right by holding shift and scrolling down is no longer smooth.
(3) When producing a Stacked Column chart with no gaps between the bars, and tick marks falling within the center of the bars, the bars on the far left and right are cut off, and there doesn't seem to be a way to fix this.
et al. ...
It's frustrating that this was released for Mac before it was actually ready, even with regard to some of the most basic functionalities. I have returned to using my previous version for some time.",365 Frustrations For Mac?,2
5.0,True,"09 7, 2015",AO8V8KHUC09PB,0763855553,Ella Nelson,This is a good deal and it's easy to install.,Five Stars,
5.0,True,"09 6, 2015",AZFU4M4DFERN8,0763855553,Sandra L. Jackson,Love this.....just wish you could buy it once and be done for the lifetime of your computer!!  Good business for them bad for us!!  But what is knew right!!??,Love this.,
2.0,True,"09 5, 2015",A1CUIOZPAL5HQ9,0763855553,Cyrilly Bakewell,Word changed everything on my computer! Everything looks and acts different and I'm not happy about it.,Everything looks and acts different and I'm not happy about it,
5.0,True,"09 5, 2015",A3B4VWULW943D7,0763855553,Leonila,Love this software.,Five Stars,
4.0,True,"09 4, 2015",A1MNWGSRGDULYC,0763855553,Amazon Customer,Great so far. Easy download no problems with start up,Four Stars,
5.0,True,"09 4, 2015",A31I4EUOAH92LJ,0763855553,Astrid,Exactly what I ordered and had no problems at all activating it.,Five Stars,
1.0,True,"09 3, 2015",A2X9QK1WJ00763,0763855553,ApacheNation2000,Don't like it being online and not private like original,Sucks,
1.0,False,"09 3, 2015",A83CQSODYAA5Q,0763855553,Jodi L. Wille,"Attempting to use this product has been a truly horrible, maddening experience, wasting countless hours of my time, from the installation, which wouldn't work at all as they instructed--and I had to call a tech person (in India, clearly) and spend one to two hours on the phone per computer to get Office working, with the tech having to take over my computers to do it.

Then also for some reason, when I open Word on my Mac computer now, half the time it requires me to sign in with my user name and password to get into my own Word program! And if you're not online, then you're out of luck! It's infuriating. Very buggy program and makes me feel like Microsoft is now in control when I can and can't use my software that I paid for.

I have to waste my time looking up my password at least twice a week to open my docs in word.  And today, I put in my user name and password on two computers and it's STILL not opening up my program. So now I have to call India again and probably spend another couple hours getting Microsofts bugs resolved. Just a disaster of a product. Needless to say, I will not be renewing this subscription.",A horrendous product which will waste hours of your time and infuriate you. DO NOT PURCHASE,3
5.0,True,"09 2, 2015",A1T6PGQWVCBH8E,0763855553,Golfa,Having access to all updates and support is valuable!,Five Stars,
5.0,True,"09 2, 2015",A1K8LOXYUUI6O0,0763855553,Cheryl Smith,Good,Five Stars,
5.0,True,"09 1, 2015",A24OQ92OQJNPW9,0763855553,Toy Robot,Key is easy to use for new Office 365 installs or renewals. Just need an internet connection. Much better than paying full price direct to msft. I usually check Amazon first before doing direct software downloads for things like tax software. You can usually get a better price than direct from the manufacturer.,Check Amazon first,2
5.0,True,"08 31, 2015",A3406ONWGU02RJ,0763855553,Phycologist,"Better than buying MS Office licensees for more than two PCs, even if you have to renew it annually.  Have it on 3 laptops, an android tablet and a data phone.",Good Vlaue If You Use It Onave 3 or More Devices,
5.0,True,"08 31, 2015",A2TZ8FICEL5J8E,0763855553,Larry Fransson,"The instructions on the key card were written in Spanish, which had me a little concerned, but the key worked just fine.  What else can I say?",Works as advertised,
4.0,True,"08 30, 2015",ANGGNFE8DXGYC,0763855553,Perspectech,"not that easy to understand or install, documentation should be better.","not that easy to understand or install, documentation should be better.",
4.0,True,"08 28, 2015",A68QBL7440PU8,0763855553,CD066,"There really is nothing better than Office - sure there is OpenOffice - and some others like Hancom Office, but when it comes to a complete package, the industry standard Microsoft Office 2013 (365) is the best.

I knocked off a star because of the stupid installation I had to go through:

Enough on that - here is where you will have problems installing this product:
If you were a student at a University/College that gave you a free copy of Office 365 (or Office 2013) Pro edition:
The Pro Edition is a limited use product.  It is tied to your student email account - or in my case it was tied to my personal account and school account (double badness for me).  When you graduate, finish, take a break, etc - your school IT department will cut you off from the use of Office Pro.

You must use either the new web browser with Windows 10 (Edge) or Internet Explorer when you are logging into your Microsoft account and then attempting to establish a new or revised account when replacing your old school authored version of Office 365.  Tor Browser and Firefox will not work correctly.

Tried to establish a new account with the new key - did not work
Tried to remove the school version of Office - did not work
Tried to re-associate my email with a new Office account - did not work

You cannot just change the email associated with your former school account and the Home version.  In my case I had to call up Office.com support and have them remove my personal email account from its association with Office Pro (school account) and then enter my new product key, associate my personal email account with the product key, then force the install of Office 365 Home.  After the install, Office 365 (2013)  Pro (school account software) was removed and a Microsoft tool called 'Fix It Solutions' - which essentially removed all the registry entries and hidden files related to the school account.

If you look under your File + Office Account then your User Account - then Manage Account - you will be taken to a page where you will either login to a Microsoft account or you will be forced to login with your student ID/student email account.  Even with a new product key - and the intention of creating a new account - the Pro (school) software prevented me from downloading and installing a new copy of Office Home - due to registry restrictions and a pushed download associated with the Pro (school) version.  Not sure why my school did this - or if it was unintended or just a stupid IT department requirement.  The Office.com tech support was able to resolve the conflict with no issues - and I was very happy with the prompt attention Microsoft gave.",Great product - beware of tricky install if you are replacing a school account,
5.0,True,"08 27, 2015",A36SST0FP4HEBW,0763855553,jkarp,I love the software as a subscription model; I don't need to worry about having to purchase new versions to get new features or bug fixes.,Works Great,
4.0,True,"08 26, 2015",A13ZVFDFZFTXFJ,0763855553,Don Lewis,"Great price, but delivery a little slow for some thing that ships in an envelope.",Four Stars,
5.0,True,"08 26, 2015",A2G8ECU4ZZ7AFM,0763855553,James Guerra,"Good transaction, no Problems!",Trouble free transaction,
5.0,True,"08 25, 2015",A1TVF22ZYCCI47,0763855553,Richard P. Overmann,Excellent,Five Stars,
5.0,True,"08 24, 2015",A2GAQTDL15JG1S,0763855553,R. Salas,Great Price by the seller,easy to install and and great price,
1.0,True,"08 23, 2015",A163BC8HGKY79O,0763855553,Bruce A. Malinski,"I am currently overseas and it does not work. It recognizes my overseas IP address and it states ""this produce is not intended for your identified region"". I do not return to the US until later this year, so what do I do?",I am currently overseas and it does not work. ...,2
5.0,True,"08 19, 2015",A99K7S15XOQ45,0763855553,Joe,"Office 365 home is a fantastic service for my family of 5.  Each of us gets our own suite of Office apps, OneDrive storage (1TB each) and 60 minutes of Skype Minutes.  Its a good deal even at the rate of $99 that Microsoft sells it for.  But this deal is even better when you buy the card on Amazon!  You can save around $25 for the yearly service this way, and get the exact same service!  Yes this card/key can renew an existing subscription.  When you renew your account with the product key on this card, it will cancel the automatic renewal if you were using that directly with Microsoft.  Next time you get close to renewal, just buy another card and renew again with a product key.  I couldn't be happier.",Works for renewals even if you paid direclty to Microsoft before,
5.0,True,"08 17, 2015",A2L1K4OSWSQPI4,0763855553,Rich,What a deal!!  I was able to get Office 365 for less than on the Microsoft site!,What a deal!! I was able to get ...,
5.0,True,"08 16, 2015",ADXY2NDSE4CEU,0763855553,Carlos L.,Worked great.  Loaded them up on my computers with no issues.,Worked great. Loaded them up on my computers with no ...,
5.0,True,"08 15, 2015",AZ4AOZC0P2I5D,0763855553,Doug B,"Office 365 Home for 5 PCs or Macs offers exceptional value for the money.  In addition to installation on up to 5 PCs or Macs you also get 1TB of Onedrive space for each user, 60 minutes of Skype per month and you can load the mobile applications on up to 10 devices.  With the subscription you always get the latest updates of the software.  For the Mac we were recently upgraded from the 2011 to 2016 version at no additional cost. Mac 2016 now brings the Mac version very much in line with the PC versions.

The subscription also makes it very easy to move your subscription from an old computer to a new computer.  Just deactivate the old computer and then activate the new computer.  You don't necessarily need to us all the subscriptions yourself as you can allow other family members to use these licenses.",Office 365 Home for 5 PCs or Macs offers exceptional value,
5.0,True,"08 14, 2015",A3700X5QT8AR92,0763855553,M. Longhofer,AWESOME!!! No troubles installing.  Have installed on 3/5 systems.,Five Stars,
1.0,True,"08 14, 2015",A2KMIOYON4UR7C,0763855553,VLM,Do not buy! Does not work and customer service is not Microsoft. Had lots of problems with this company. Had to pay to have computer wiped clean to get it off! This is been a huge mess!,Avoid avoid avoid!,
5.0,True,"08 11, 2015",A25QI52FELODKC,0763855553,mamawithstyle,What i needed,Five Stars,
1.0,False,"08 10, 2015",A6G5ISMCL2EW9,0763855553,amg,"In relation to costs and the amount of revenues they earn, MSFT continues to be the worst software provider. Each update rearranges or changes the look of the program for additional cost WITHOUT fixing any existing bugs that constantly cause the program to crash; instead, these new versions add more bugs to the existing ones causing more crashes (and lost work). I do not understand why a competitor cannot make a decent office suite. Nor do I understand why the corporate world continues to use this sh*t program other than most people in non-tech industries are tech retards and too lazy to learn a new program.",MSFT continues to be the worst software provider,3
5.0,True,"08 8, 2015",A2H3NCL3K96Z7U,0763855553,Shim,"ordered, delivered, entered the key on the link printed on the back of the card, got 1 year of office365 cheaper than anywhere else. what more can you ask for. If you don't mind waiting a few days for the postcard to arrive, this is perfect.",this is perfect.,
5.0,True,"08 8, 2015",A3BSNGIVIAQJ16,0763855553,MD,No fuss way to get 5PC's outfitted with office. Who wouldn't do this??,Get this one!!,
5.0,True,"08 7, 2015",A2FFEBNFFXCD46,0763855553,Happy,"Like it, worth all the money.",will buy from the dealer again,
5.0,True,"08 7, 2015",AAG3NRUUHI9C7,0763855553,pcs,"I wasn't happy that they did away with the version with the disc, but downloading it did not take long.  Plus, it can be installed on up to 5 devices.",Installed faster than I expected,
5.0,True,"08 4, 2015",A2KOW99SG4UEOD,0763855553,Brandon A.,"Extended my subscription by 365 days, and for far less than the yearly amount!",Great affordable alternative to the yearly subscription,
4.0,True,"08 4, 2015",A2YY65RX4IELCY,0763855553,Mario H Castaneda,"I bought this as an upgrade to my Office 2011 for Mac.  Office 2016 is miles and miles ahead of 2011!  The Office functionality is exactly as expected.  HOWEVER....

The statement that you can ""install on 5 PC/MACs"", is somewhat misleading.  Here's what I have experienced:
I have 2 Macs (a MacPro and a Macbook) which I share with my wife; we both have our individual logins on both of these machines.  I did a single install on each of them, and then each of us logged into the Office apps to activate them.  When I go to the account page, it shows me that 4 installs have been used, not 2 as I would have expected from the licensing description.  So even though I have 2 installs, on 2 machines, used by the same 2 users, I have used 4 installs, instead of the expected 2.

I contacted support via the My Account page, and they've told me that's the way this is supposed to work.  Although somewhat disappointed, I am happy because it does what I need it to do.  Kind of wish the literature would have done a better job at explaining that it's 5 ""logins"", rather than installs.",Not quite 5 installs.,8
5.0,True,"08 4, 2015",A4NTLUMHZ49X4,0763855553,Aimee Williams,Great deal on this year long subscription!,Cheaper than buying through Microsoft...,
5.0,True,"08 3, 2015",A1SEK8EHYR54O7,0763855553,Queen of Hearts,Appreciated the discount price vs MS store.  Same as last year - no problems with updates.,Five Stars,
5.0,True,"08 2, 2015",A31DQP9RJTDD5V,0763855553,R,"As a Mac user, I've been sitting on the sideline regarding Office365 until they released the new Office for Mac (Office 2016).

After using the Office 2016 beta for months (without any licensing errors ... I wonder how long I could have kept using it), I'm noticing a number of improvements that come along with the Office 365 subscription. Hassle-free, full-featured installs on a to of devices? Check. Seamless dropbox integration across all devices? Check. I've got zero buyer's remorse over 30 days in.

Everyone will decide for themselves if they want to make the leap to Office 365, but if you are ... why wouldn't you take the 20-30% discount by ordering the subscription this way?",Save $$ en route to Office 365.,2
5.0,True,"08 2, 2015",A10YCO4419VTH3,0763855553,Tabitha,great for new students to have and can be on multiple devices. Thats great :),Five Stars,
5.0,True,"07 29, 2015",A2ZXTB9RLU2VR6,0763855553,Nickerbocker,"Hard to beat this price (it was about 25% off retail when I purchased, but consistently undercuts MSRP) . Second time I've used one of the year sub cards for Office 365 that I purchased off of Amazon. No problems at all.",Hard to beat this price (it was about 25% off ...,
4.0,True,"07 28, 2015",A16Z4XZRUBOLYT,0763855553,Fred,"The Office 365 Home with Key card worked fine on my two Windows desktops. However, Microsoft stated that I would get 1TB of additional cloud storage with the subscription Key card. This did not happen. After calling Microsoft they stated that it was probably because I did not get it from the MS store. After a lot of annoying back and forth they updated my cloud storage.",Office 365 Home and 1TB of OneDrive cloud storage,2
5.0,True,"07 27, 2015",A1N87P7Z17GJQH,0763855553,Robert J. Renner,Up and running again in a few minutes. My subscription was expiring. Just logged in and entered the new key. It was that easy.,Great software.,
5.0,True,"07 19, 2015",A7SVCCHDG9YP7,0763855553,CRAIG W GUNDERSEN,Excellent Product!!!,Five Stars,
5.0,True,"07 19, 2015",A1M5NGDO0AXAAX,0763855553,John Tomlinson,It installed flawlessly over my existing copy of office 2007 - even keeping all of my contacts and Excel/Word recent documents,Great value - great product,
2.0,True,"07 19, 2015",A29YSGKBJJ3OVL,0763855553,Janet Faught,"I was only able to load on 2 computers and not 5. For some reason, Microsoft doesn't recognize the key. I'm disappointed because my old PC died and I can't load this onto my new PC. Not cool!",I'm disappointed because my old PC died and I can't load ...,2
5.0,True,"07 18, 2015",A3UQDMIT4QUMFL,0763855553,ice2cu,Very easy to set up all 5 pc's. Much more user friendly than version I got last year.,Five Stars,
2.0,False,"07 14, 2015",A354VCX63DGBKL,0763855553,axmpxl,"I'm sure it is worth the fee, but not what one thinks he/she is buying.  They would have you believe you will get the offline Office products for each device/computer, but you only get it for one.  When you try to edit MS documents in-line (on all  but one device), you can't do much and get stamp-sized documents to deal with.","Worth the fee, but not the trouble.",
5.0,True,"07 8, 2015",AAA7ZL8F4MRQY,0763855553,CrayZme,Brian Hoang is excellent to work with!,Brian Hoang is excellent to work with!,
5.0,True,"06 30, 2015",A3SWN6NI9DZ9A3,0763855553,Amazon Customer,It works,It works,
5.0,True,"06 30, 2015",A22X6W1PK0U8PL,0763855553,Craig Gritz,I own MS office 10 but recently fixed up a laptop and purchased a Dell Venue tablet.  I appreciate Microsoft's approach to allowing a user to install the latest version of office on all of their devices.,Reasonably priced Office suite.,
5.0,True,"06 25, 2015",AX6X2SH3Y1Z2O,0763855553,Twila,"Nice Price for the 5 pc user, worth the price and easy download","Reccomend this, excellent price",
5.0,True,"06 22, 2015",AENRRHM47A0BK,0763855553,Miguel A. Santillan,"Just too easy, I got the key card sent to me.  About to renew with the same seller.",Five Stars,
3.0,True,"06 21, 2015",A3PT50UYFHAJ8L,0763855553,George Greenfield,Not as user friendly as it could be. It can be confusing enough that sometimes you need the tutorial just to move around.,Not as user friendly as it could be. It ...,
3.0,True,"06 21, 2015",A3MVWPHKYZJY5C,0763855553,Barbara Higdon,"installation was difficult; needed online chat help and 1 hour of them in control of my computer to make right. near as I could tell, no fault of mine. should not have required so much intervention but I'm glad they had it available to me.",should not have required so much intervention but I'm glad they had it available to me,
4.0,True,"06 21, 2015",A1K9AMEISL7M8T,0763855553,Wayne,Did not need or install the product.,Four Stars,
5.0,True,"06 21, 2015",AVETHG5SE8BT5,0763855553,Cari,"Came as described, quickly and I was super easy to install.  Wonderful price and it comes with One Drive for all your cloud storage needs.  You get software and cloud storage for less than what google drive and drop box are charging for just cloud storage.  Great Deal!  UPDATED: I have purchased this same product for two years now, very happy each time!",quickly and I was super easy to install,
1.0,True,"06 20, 2015",A2AW2F83R66TLM,0763855553,SR Farmer,I am totally disappointed when dealing with microsoft product that involves having an account with them.  Reactivating Office 365 subscription with them is a nightmare.  The sooner one can sever their relationship with microsoft the better.  Skype account is a big joke too.  It's just so difficult to figure out what you are doing wrong in the set up when they keep on looping you back to the same process without indication on what you should do different.  Having your PC administer by them through account sign in is ceding total control of your own PC with them.  This has to stop.,I am totally disappointed when dealing with microsoft product that involves having an ...,3
3.0,True,"06 18, 2015",A3U81FSAX81CI1,0763855553,World Traveler,Another rip off from Microsoft. Having to pay an annual fee. What happened to the days when it was preloaded on your computer when you bought it. Then it went to having to buy the program and now they want an annual fee. Isn't it bad enough that you have to buy a new computer every 3-5 years these days? My first computer lasted 10 years.,Why the annual fee??,
5.0,True,"06 17, 2015",A13ZLL8CCOL38B,0763855553,Gary T.,"I've always avoided Office on my home PCs due to cost, but now that Microsoft includes unlimited OneDrive space with this annual office subscription, it's hard to pass this up.  One thing to note, when you first log in, OneDrive is going to tell you that you have a 1TB limit (which is still a decent amount of space).  I contacted MS support, and they indicated it is indeed unlimited space, and that whenever you hit the limit that's shown you'll be bumped up to the next tier automatically (so when I hit 1TB, I will be bumped to 10TB at no additional cost).

We had tried all the various versions of the free office suites, but they were all missing something we needed, such as the ability to quickly and easily do labels/envelopes, or the ability to import really huge text files into the database program.  Additionally, we have three kids and four PCs, and the schools very heavily use Office.  Having the same program at home and school is a huge plus.  Adding the unlimited online storeage, and this is a great deal.","Full suite for 5 pcs, plus unlimited OneDrive storeage - what's not to like?",
2.0,True,"06 17, 2015",A1AB9GIUK91YLN,0763855553,Jeanne Baker,The one drive isn't working as described. Very unhappy,Two Stars,
5.0,True,"06 15, 2015",ACJJRNIV78QSL,0763855553,PVP,Good,Five Stars,
1.0,True,"06 11, 2015",A30XOBCKL61F15,0763855553,kim reeg,I thought I bought it outright but it's only good for 365 (days) I feel like an idiot for buying it,microsoft sucks,
1.0,True,"06 10, 2015",A2J2MUMWE3C7C7,0763855553,SGAbellingham,"Someday Microsoft will learn that selling half-functional junk will hurt them.  Worst piece of software I've ever used.  Constantly needs to be reloaded because somehow Outlook tells me it's up to date, when it's not.",Worst piece of software I've ever used,
5.0,True,"06 9, 2015",A3Q103Y42TWVG9,0763855553,Perry D,"Of Course You Know It's A Great Product. Easy To Install. Easy To Follow Instructions And Directions Online As To Add Another User On The Account. So Many Templates To Use For Everyday Needs. As Long As You Have The Subscription which Lasts A Year, You Will Get the Latest Office Software And Updates.  I Will Recommend You Get Office 365.",Get Office 365,
5.0,True,"06 5, 2015",A3EN7YSDC6V5BN,0763855553,Charlotte,"As much as I hate to do it (it's Microsoft) this works exactly as advertised. I'm not a big proponent of cloud-based software. For the price on this tho, it works.",As much as I hate to do it (it's Microsoft) this works exactly as ...,
5.0,True,"06 5, 2015",A1T90BHLNOZJ5A,0763855553,Howard Edelman,Just as expected. Fast service.,Great service,
5.0,True,"06 4, 2015",A1PGKDANP41IHV,0763855553,Brent L,"really enjoy this upgrade. It is so nice to keep files on the MS cloud. When I open any of 5 devices, the files are right there - the same on all computers. Best price in town on Amazon - as expected",Love it.,2
2.0,True,"06 3, 2015",AUS483J3OB1LV,0763855553,O. Davies,"It's all very Microsoft-y. Why is it cheaper to buy and ship a physical card for a virtual service than it is to simply buy it online? But ok, it is. After upgrading Word with the product key it then deleted all my cloud based documents in my existing account. Welcome to Microsoft's cloud service. They will figure it out eventually but they haven't yet.
Installing on a 2015 MacBook was also problematic requiring a force quit of the installer after an error was encountered registering with an existing account. Not for novices.",'Word' of caution,
5.0,True,"06 3, 2015",A2N4QZL8L2NVKX,0763855553,Jerome P. Wicker,"Works well! Use for Outlook and Word, Excel!",Excellent purchase for mutiple computer units.,
1.0,True,"06 3, 2015",AFSKYJ9V6BV8A,0763855553,Earl,I have spent 2.75 hours on my new computer trying to install this crap and I wish I would have invested $400 to buy the permanent version,It is terrible,
4.0,True,"06 2, 2015",A34183XE1KWTJ2,0763855553,richard self,Program Ok but would like it better if I Only paid for what I use.,Four Stars,
1.0,True,"06 1, 2015",A3JBXSI85CY0OZ,0763855553,C. Finn,Went to redeem key and product had already been redeemed in Nov 2014 by someone else.,Stole My Money,2
5.0,True,"05 31, 2015",A1RBHA6BB2EKJM,0763855553,C. Etter,"Good deal, but shipping was slow.",Five Stars,
5.0,True,"05 31, 2015",A28Z1VNUO4AGTJ,0763855553,Tex,Perfect!!!,Five Stars,
5.0,True,"05 31, 2015",A28M93587DQ9HX,0763855553,Amazon_user,Good price for this.,Five Stars,
5.0,True,"05 30, 2015",A1Y1MXYPUDCHLI,0763855553,Roseo,office 365 is better than the trial everything works the way it is supposed to.,office 365,
4.0,True,"05 30, 2015",A2DKH7AIZS8A2C,0763855553,RidgeRunR,"Haven't had time to use much, but pleasant to use so far.  More later perhaps.",Four Stars,
5.0,True,"05 30, 2015",A1TFRNTICDYUAB,0763855553,Rory L. Daulton,"I bought this to continue my Office 365 subscription for another year. I was afraid that I might hit a snag, since this item is not advertised as a possible continuation of an existing subscription, but it worked just fine. This certainly is significantly cheaper (though more time consuming) than updating directly from Microsoft.",This can also update an existing Office 365 subscription,
2.0,True,"05 30, 2015",ASM98FUSR0ANH,0763855553,K. Alan Merrill,"The purchase part of the process was easy, economical, and fast. So I would rate Amazon a five. But, the MS Office support was painful, slow, and only took four different representative an hour before they got my Office 365 Home to install. I am an Apple user who is used to hardware and software that just works without having to call a bunch of foreigners.  So I would rate MS Office support a one at best. Sure hope MS comes out with a Mac Office upgrade before this one-year license expires or it is bye bye MS!","The purchase part of the process was easy, economical",
